Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1840,50,RL,67.0,6397,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Norm,1Fam,2.5Fin,10,5,1928,1990,Gable,CompShg,CBlock,ImStucc,BrkFace,197.48016540414378,Gd,Gd,Slab,Gd,NA,Mn,Rec,2500.0,Unf,4.747315720831125,1044.8805714418802,3549.627887162711,GasA,Gd,Y,SBrkr,801,607,66,1474,0,0,2,1,3,1,Gd,4,Typ,0,Ex,BuiltIn,1910.0,Fin,2,233.2105754160974,Fa,NA,Y,172,321,0,63,0,0,NA,NA,NA,271,5,2009,New,Alloca,432232
1841,70,RL,88.0,6111,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Veenker,PosN,Norm,1Fam,SLvl,8,4,2010,1951,Hip,CompShg,HdBoard,ImStucc,BrkFace,6.224820197922847,TA,Fa,PConc,Gd,TA,Av,ALQ,2006.6286509625554,Unf,71.94073759882038,633.0514648574698,2711.620853418846,GasA,Gd,Y,SBrkr,1024,485,12,1521,0,0,3,0,1,1,TA,6,Min2,1,Gd,BuiltIn,2002.0,Fin,2,172.0344047845001,Gd,NA,Y,89,18,53,60,0,0,NA,NA,NA,99,9,2006,ConLD,Partial,400314
1842,60,RM,64.0,9138,Pave,NA,Reg,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2.5Unf,7,4,1928,1975,Gable,CompShg,WdShing,Wd Sdng,None,17.912413577035316,Gd,Gd,CBlock,Gd,Gd,Mn,ALQ,2500.0,Unf,406.22535616176623,244.94443811890588,3151.1697942806722,GasA,Ex,Y,SBrkr,1805,940,6,2751,0,0,4,0,4,1,TA,5,Typ,1,Ex,Detchd,1990.0,Unf,2,217.5696601679868,TA,Po,Y,28,110,0,17,0,63,NA,GdWo,NA,0,9,2006,Con,Family,459032
1843,40,C,22.0,4433,Pave,NA,IR1,Lvl,AllPub,FR2,Mod,NridgHt,RRNn,Norm,2FmCon,2.5Unf,8,6,1971,2007,Gable,CompShg,WdShing,WdShing,None,161.74828131187869,Gd,Gd,CBlock,TA,TA,Mn,ALQ,460.4685953604262,Unf,0.0760321894396311,112.11843793398556,572.6630654838514,GasA,Ex,Y,SBrkr,1847,746,0,2593,2,0,2,0,3,1,Gd,4,Typ,1,NA,BuiltIn,1992.0,Fin,2,379.32610757835096,Gd,TA,Y,31,53,23,93,136,0,NA,NA,NA,279,1,2009,ConLI,Abnorml,451596
1844,85,RL,79.0,6122,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,IDOTRR,Artery,Norm,1Fam,SLvl,7,6,1886,1956,Gable,CompShg,Plywood,MetalSd,None,414.66496290559644,Gd,TA,CBlock,Gd,Gd,Av,BLQ,372.05736329796787,Unf,0.015056530071456891,232.42465934920247,604.4970791772417,GasA,Ex,Y,SBrkr,2162,1104,0,3266,1,0,2,1,3,1,Ex,3,Maj1,2,Fa,NA,,RFn,2,751.6827488356479,Fa,Gd,Y,439,58,12,0,19,218,Gd,NA,NA,178,6,2006,VWD,Normal,434247
1845,30,RM,20.0,4708,Pave,NA,Reg,Low,AllPub,Inside,Gtl,BrkSide,RRNn,Norm,1Fam,1.5Fin,9,7,1972,1976,Hip,CompShg,Stone,Stucco,None,51.134561256872715,TA,Gd,PConc,Gd,TA,No,Rec,1748.921830390555,Unf,21.512694369347543,428.4169982889426,2198.851523048845,GasA,Gd,Y,FuseA,1890,1331,68,3289,1,0,3,0,2,1,Gd,5,Typ,2,Ex,Detchd,,RFn,1,141.6836834641666,Ex,TA,Y,180,332,21,6,51,0,NA,NA,NA,457,6,2007,ConLw,Abnorml,481536
1846,90,RL,53.0,4898,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Artery,Norm,1Fam,1.5Unf,6,7,1991,1951,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.700072806914459,Fa,Gd,PConc,Gd,TA,Av,Unf,612.843161155615,BLQ,3.2402057755474054,413.2414326918759,1029.3247996230384,GasA,Ex,Y,SBrkr,2555,622,0,3177,1,0,4,0,2,1,Fa,6,Typ,0,Gd,NA,,RFn,2,489.8688881673581,Po,NA,P,65,53,142,0,361,93,NA,NA,NA,0,12,2010,Con,AdjLand,485961
1847,80,RL,39.0,2100,Pave,NA,Reg,Bnk,ELO,Inside,Gtl,Mitchel,PosA,Norm,1Fam,1.5Fin,4,2,1947,2004,Gable,Tar&Grv,MetalSd,ImStucc,None,131.50357437400777,Gd,Gd,BrkTil,Gd,Gd,Av,BLQ,732.8099379151314,Unf,0.9900375018715671,333.0760433663494,1066.8760187833523,GasA,Ex,Y,SBrkr,528,1259,80,1867,2,0,2,1,3,1,TA,5,Typ,0,Fa,NA,1941.0,NA,2,256.30101999672826,NA,Ex,Y,360,165,77,16,4,253,NA,GdPrv,NA,363,1,2010,VWD,Normal,307177
1848,45,RL,87.0,8188,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,IDOTRR,PosA,Norm,1Fam,SFoyer,6,4,1947,1961,Gable,CompShg,AsbShng,Plywood,BrkFace,88.69312348847912,TA,TA,BrkTil,TA,Gd,Mn,ALQ,1668.3905033877031,Unf,21.069747570512433,313.107274441704,2002.5675253999195,GasA,Ex,Y,SBrkr,1184,609,25,1818,1,0,2,0,2,1,Gd,6,Typ,0,Ex,Basment,2009.0,Fin,0,414.6257425311321,Gd,NA,Y,53,22,21,0,135,28,NA,NA,NA,0,6,2006,WD,Abnorml,329292
1849,160,RM,88.0,2947,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,SLvl,5,7,1999,2006,Gable,CompShg,AsbShng,BrkComm,None,968.6050305454339,Gd,TA,PConc,Gd,NA,Mn,Unf,2500.0,Unf,1.2583773720444051,1061.4671218958251,3562.7254992678695,GasA,Gd,Y,SBrkr,845,951,0,1796,1,0,1,0,4,1,TA,3,Typ,1,Po,Detchd,1941.0,RFn,2,165.15274708233716,NA,TA,Y,122,72,16,262,0,253,NA,MnPrv,NA,844,10,2008,CWD,AdjLand,411777
1850,30,RL,81.0,3716,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,RRAe,Norm,1Fam,1.5Unf,6,7,1987,1971,Gable,WdShngl,CBlock,BrkComm,None,293.3419728828216,Gd,Gd,BrkTil,Gd,Gd,Av,ALQ,175.3116157918545,BLQ,6.891435424102184,950.4533273043278,1132.6563785202845,GasA,Ex,Y,SBrkr,1094,1525,0,2619,2,0,3,1,3,1,TA,6,Typ,0,Gd,CarPort,1910.0,NA,1,267.99569875922873,Gd,NA,N,226,71,0,0,46,108,NA,GdPrv,NA,0,6,2006,COD,AdjLand,419248
1851,150,RL,70.0,7004,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRNn,Artery,1Fam,2.5Fin,7,5,1958,1979,Gable,CompShg,WdShing,VinylSd,None,31.569096916326913,TA,Gd,PConc,TA,TA,No,Unf,672.9790786508513,Unf,5.8312524050889785,499.8644334161955,1178.6747644721358,GasA,Gd,Y,SBrkr,1516,494,0,2010,1,0,1,0,3,1,TA,7,Min1,1,Ex,2Types,1993.0,Fin,2,325.60312633439906,Fa,TA,Y,40,82,24,7,72,0,NA,NA,NA,827,1,2008,COD,Family,369609
1852,40,RL,73.0,8518,Pave,NA,Reg,Low,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,2.5Unf,4,3,1922,1983,Gable,CompShg,AsbShng,WdShing,BrkFace,27.625724133207697,TA,Gd,PConc,Gd,Gd,No,NA,61.667183256707446,NA,53.462511418754254,433.42966748284874,548.5593621583105,GasA,Ex,Y,SBrkr,939,604,40,1583,1,0,2,1,2,2,Gd,4,Typ,1,NA,NA,1932.0,Fin,1,195.88769074033888,Fa,NA,Y,385,86,159,11,346,118,NA,NA,NA,471,8,2008,Con,Abnorml,272628
1853,60,RL,54.0,6905,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,RRAe,Norm,TwnhsE,2.5Unf,5,7,1879,1962,Hip,CompShg,Stucco,AsbShng,BrkFace,46.32274841649766,Gd,Gd,CBlock,TA,Gd,Mn,NA,352.5239828261298,Unf,0.5651395497766335,187.84765425313222,540.9367766290386,GasA,Gd,Y,SBrkr,1469,1648,21,3138,0,0,1,0,2,1,Gd,7,Typ,1,Ex,CarPort,,RFn,1,273.14986942111886,Ex,NA,Y,533,48,0,22,151,372,NA,NA,NA,455,11,2007,New,Alloca,375307
1854,90,RL,55.0,9838,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,NoRidge,Feedr,Norm,Twnhs,SFoyer,4,5,1984,1958,Gambrel,CompShg,Wd Sdng,Stucco,None,151.96930481578602,Gd,Ex,CBlock,Gd,Gd,Mn,BLQ,447.0578794785719,Unf,,437.56180311377585,886.2056322478134,GasA,Gd,Y,SBrkr,1239,870,0,2109,0,0,3,1,3,2,TA,4,Typ,2,Gd,Basment,1953.0,Unf,1,536.8661859735772,Ex,Gd,Y,9,104,0,0,112,114,NA,GdWo,NA,39,2,2008,Oth,AdjLand,357385
1855,190,RL,81.0,4232,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,MeadowV,Feedr,Norm,1Fam,SFoyer,6,6,1929,1961,Gable,CompShg,Plywood,HdBoard,BrkFace,220.60858571789208,Gd,Ex,CBlock,Gd,TA,No,ALQ,2343.669307406668,Unf,0.9958464264632688,289.62354842248607,2634.2887022556174,GasA,TA,Y,SBrkr,2576,1176,25,3777,0,0,4,0,3,1,Gd,5,Typ,1,Fa,BuiltIn,1990.0,Fin,1,175.6233325430353,TA,Fa,P,54,54,62,0,0,0,NA,NA,NA,0,7,2009,Oth,Family,451149
1856,120,RL,79.0,7679,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,PosA,Norm,Twnhs,2.5Fin,7,4,1973,1959,Gable,CompShg,ImStucc,Plywood,None,624.462069637059,TA,Gd,CBlock,Gd,TA,Mn,NA,956.1173684969026,Unf,4.999168523880841,305.77895045071847,1266.8954874715018,GasA,Gd,Y,SBrkr,1812,1495,115,3422,0,0,2,0,3,1,Gd,6,Typ,1,NA,2Types,,NA,2,242.7473902141461,Fa,Po,Y,40,538,43,9,10,0,NA,NA,Shed,418,6,2008,CWD,Abnorml,458558
1857,120,RL,48.0,1789,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosA,Norm,1Fam,2.5Unf,6,6,1903,1956,Hip,CompShg,Plywood,WdShing,None,153.10514651707803,Gd,Gd,BrkTil,Fa,Ex,No,NA,2500.0,Unf,4.43943970202919,235.57296195624488,2740.012401658274,GasA,Gd,Y,SBrkr,1514,1064,6,2584,1,0,3,2,4,1,Gd,5,Typ,1,NA,Attchd,2009.0,Fin,2,275.66437271542077,Gd,NA,P,139,149,40,0,58,149,NA,NA,Shed,154,9,2009,VWD,Family,394139
1858,150,RL,49.0,6445,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,RRAn,Norm,1Fam,1Story,6,2,1938,1965,Hip,CompShg,CBlock,ImStucc,None,42.500969101419464,TA,Gd,PConc,TA,TA,Av,ALQ,2500.0,Unf,19.008842691225514,131.073745626261,2650.0825883174866,GasA,Gd,Y,SBrkr,1183,950,0,2133,0,0,2,1,2,2,Gd,9,Typ,1,Ex,Detchd,1939.0,Fin,2,184.54683497988836,Ex,Po,Y,38,112,63,17,0,0,NA,MnPrv,NA,423,5,2009,COD,Normal,396727
1859,40,RM,67.0,4418,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,RRAn,Norm,TwnhsE,2Story,2,7,1873,2005,Hip,CompShg,ImStucc,Wd Sdng,BrkCmn,11.626809888376094,TA,TA,CBlock,TA,TA,Gd,GLQ,,Unf,1.8511175359551864,982.4995654177019,3484.3506829536573,GasA,Gd,Y,SBrkr,1833,1163,1000,3996,3,0,1,0,3,1,Gd,6,Typ,2,Po,BuiltIn,1956.0,Fin,1,83.4427331589494,Ex,Gd,Y,215,21,352,0,14,0,NA,NA,NA,0,12,2009,ConLw,Abnorml,424762
1860,45,RL,99.0,3099,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,NWAmes,PosN,Norm,TwnhsE,1.5Fin,7,4,2002,2003,Gable,CompShg,VinylSd,MetalSd,BrkFace,8.252094253356118,Gd,Gd,PConc,Gd,TA,Mn,ALQ,2500.0,Unf,0.7966800531815329,1449.7716659723071,3950.5683460254886,GasA,Gd,Y,SBrkr,2503,490,0,2993,0,0,2,0,4,1,Gd,6,Min1,0,Po,Basment,1938.0,RFn,2,671.0140160081324,Gd,Ex,Y,352,96,19,22,170,0,NA,MnPrv,NA,178,6,2008,Oth,Alloca,501940
1861,75,RL,70.0,6155,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2.5Fin,7,5,1997,1970,Gable,CompShg,CBlock,WdShing,None,2.237919197122876,Ex,TA,PConc,Gd,TA,No,Rec,11.613875855344578,BLQ,8.657794873909092,727.9229320748021,748.1946028040558,GasA,TA,Y,SBrkr,1248,2000,0,3248,0,0,2,1,5,1,Gd,11,Typ,0,Fa,Detchd,2007.0,Fin,2,488.91847069654875,NA,TA,P,187,107,99,15,14,95,NA,GdWo,NA,888,2,2006,CWD,Normal,413427
1862,160,RL,90.0,3856,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Artery,Norm,1Fam,1Story,2,5,1897,1987,Hip,CompShg,MetalSd,Wd Sdng,BrkFace,105.3045253096623,Fa,Gd,CBlock,Gd,Fa,Mn,NA,2500.0,GLQ,0.24485453304624022,549.8933132706585,3050.1381678037046,GasA,Ex,Y,SBrkr,1205,622,0,1827,0,0,2,1,2,1,Gd,7,Typ,2,Po,Basment,1973.0,Fin,3,128.79313776209602,Gd,Fa,Y,10,37,386,29,500,81,NA,GdPrv,NA,750,1,2009,COD,Family,298243
1863,160,RL,50.0,3882,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Feedr,Norm,1Fam,2.5Unf,8,5,1974,2007,Gable,CompShg,Stucco,Stucco,BrkFace,31.101294648552408,Fa,Fa,CBlock,Gd,Gd,No,GLQ,102.24628979097426,Unf,0.1951236552284808,118.83170993281865,221.2731233790214,GasA,Ex,Y,SBrkr,1801,976,0,2777,0,0,1,0,4,1,Gd,4,Typ,0,NA,NA,1945.0,RFn,2,248.34241457750946,NA,Ex,Y,24,160,0,53,93,235,NA,NA,NA,0,4,2010,Oth,Partial,399118
1864,30,RL,,4025,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Mitchel,RRNn,Norm,2FmCon,2.5Unf,5,5,1917,1987,Hip,CompShg,VinylSd,CemntBd,BrkFace,8.438293276258886,Gd,Gd,PConc,Gd,TA,Mn,GLQ,668.9195351369622,Unf,1.1442288152162994,439.8958802025254,1109.9596441547037,GasA,Gd,Y,SBrkr,1021,2000,0,3021,1,0,2,0,4,1,TA,6,Typ,1,NA,Basment,1924.0,NA,1,170.00959805409235,TA,Fa,Y,243,800,500,70,0,207,NA,NA,NA,791,1,2009,WD,Alloca,402597
1865,85,C,50.0,2449,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,OldTown,RRAe,Norm,Duplex,2.5Fin,7,6,1887,2006,Hip,CompShg,HdBoard,ImStucc,BrkFace,172.62147435204125,Gd,Gd,CBlock,TA,Fa,Av,BLQ,979.7388798672147,NA,2.642220467596805,191.6432877288018,1174.0243880636133,GasA,TA,Y,SBrkr,728,1212,0,1940,1,0,1,0,4,1,Gd,3,Typ,0,Po,Detchd,1923.0,RFn,1,230.22208597799323,Gd,Gd,Y,35,76,36,10,16,222,NA,NA,NA,343,7,2008,ConLw,Normal,324997
1866,40,RL,49.0,5186,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAe,Norm,1Fam,1Story,5,6,1890,1962,Gable,CompShg,BrkFace,ImStucc,Stone,64.25567801817964,Gd,TA,CBlock,Gd,Gd,Gd,GLQ,927.6503680399512,Unf,8.241154271834386,375.90139390652286,1311.7929162183084,GasA,Gd,Y,SBrkr,1354,542,5,1901,0,0,2,1,3,1,Gd,8,Typ,0,TA,BuiltIn,1970.0,NA,2,308.0310432754726,Gd,Ex,Y,588,88,25,0,47,0,NA,NA,NA,217,7,2008,New,Family,316907
1867,20,C,143.0,1944,Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,IDOTRR,PosA,Norm,1Fam,1Story,6,8,1969,1962,Gable,CompShg,BrkFace,Wd Sdng,None,35.36622456934185,Gd,Gd,PConc,Fa,Gd,Av,ALQ,177.79464067251794,Unf,10.807496074377168,454.63918568923054,643.2413224361256,GasA,Ex,Y,SBrkr,1382,1795,6,3183,0,0,2,0,3,1,TA,9,Min2,1,Gd,CarPort,,Unf,1,132.64674928290086,Po,TA,Y,187,361,4,0,214,175,NA,GdWo,NA,1207,11,2010,WD,Family,386991
1868,40,RM,,3582,Pave,NA,Reg,Lvl,AllPub,CulDSac,Gtl,StoneBr,Artery,Norm,1Fam,SLvl,7,5,1970,1957,Gable,CompShg,MetalSd,Plywood,BrkFace,3.7086717479306595,Gd,Gd,PConc,Gd,Gd,Av,NA,2500.0,Unf,1.2330393606363907,205.91341236875354,2707.14645172939,GasA,Gd,Y,FuseA,3049,742,37,3828,0,0,3,1,1,1,Gd,7,Typ,0,Ex,CarPort,1912.0,Fin,2,289.7949752426403,Gd,Gd,Y,459,51,18,0,52,0,Ex,NA,NA,162,10,2010,CWD,Family,586466
1869,150,RL,52.0,6961,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,RRNn,Norm,1Fam,2.5Unf,9,8,1884,1952,Gable,Metal,ImStucc,Plywood,BrkFace,7.194539253228922,Gd,Gd,CBlock,Gd,Fa,Av,GLQ,1218.0613597061729,Unf,77.74628213785223,229.42236381005978,1525.2300056540848,GasA,TA,Y,FuseA,832,1374,0,2206,1,0,2,1,3,1,TA,7,Typ,1,TA,CarPort,1951.0,NA,2,229.35663013408518,Po,Gd,P,30,339,44,15,207,222,NA,MnPrv,NA,101,8,2009,ConLD,Partial,405247
1870,180,RL,47.0,9203,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,6,1958,1989,Gable,CompShg,BrkFace,BrkFace,None,8.633656278330665,Gd,Gd,BrkTil,Fa,Gd,Av,LwQ,677.4578498569805,Unf,753.26387509595,2500.0,3930.7217249529303,GasA,Ex,Y,SBrkr,2306,487,0,2793,0,0,2,1,2,1,Gd,7,Typ,0,Ex,BuiltIn,,Fin,2,368.3844122429239,TA,Po,Y,97,45,137,17,0,0,NA,NA,NA,301,4,2007,New,Family,540063
1871,75,RM,95.0,7207,Pave,NA,Reg,Lvl,ELO,Inside,Gtl,Veenker,Norm,Norm,1Fam,1.5Unf,6,4,1971,1989,Hip,CompShg,ImStucc,HdBoard,None,3.356393195003284,TA,TA,BrkTil,TA,TA,No,Unf,89.4613444929051,Unf,8.027771188912272,1322.0944795515502,1419.5835952333675,GasA,Gd,Y,SBrkr,2976,668,0,3644,1,0,2,1,3,1,TA,6,Typ,2,NA,Detchd,,Fin,1,506.94648021862577,Fa,Gd,Y,30,724,44,9,14,114,NA,NA,NA,421,2,2010,ConLI,Partial,455802
1872,190,RL,77.0,4870,Pave,NA,IR2,Lvl,AllPub,FR2,Mod,Gilbert,PosN,Norm,1Fam,1.5Unf,8,6,1985,1955,Gable,CompShg,HdBoard,AsbShng,BrkFace,395.3842679053022,TA,TA,CBlock,Gd,TA,No,GLQ,1163.802981101787,Unf,3.8723691556758855,928.4346904032528,2096.1100406607156,GasA,Gd,Y,SBrkr,1800,632,489,2921,0,0,3,0,4,1,Gd,6,Min1,0,NA,2Types,1949.0,NA,1,342.6384412292455,NA,Ex,Y,34,175,36,0,252,0,NA,NA,NA,432,3,2009,COD,Abnorml,453462
1873,75,RM,43.0,10586,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,PosN,Norm,1Fam,1.5Unf,4,3,1924,1962,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,388.65010710154263,TA,TA,CBlock,Gd,Fa,Av,BLQ,1886.9754522087128,Unf,96.01915544294968,57.76583131189506,2040.7604389635576,GasA,Gd,Y,SBrkr,2044,1039,12,3095,0,0,1,0,3,1,TA,4,Typ,0,Po,NA,1960.0,RFn,0,144.92987379367582,Gd,Ex,Y,536,157,0,0,0,235,NA,NA,NA,396,1,2010,ConLI,Alloca,386643
1874,190,RL,56.0,4024,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,TwnhsE,2Story,5,5,1979,1970,Gable,CompShg,AsbShng,WdShing,BrkFace,81.50351866653503,Gd,Gd,BrkTil,TA,Gd,No,GLQ,568.8289929926757,Unf,1.321584628278702,525.0202129512971,1095.1707905722515,GasA,TA,Y,SBrkr,1125,1487,0,2612,0,0,3,0,5,1,Gd,6,Typ,0,Po,Detchd,1968.0,Fin,3,470.5684770369113,NA,Ex,Y,221,27,25,6,0,93,NA,GdPrv,NA,58,7,2008,New,Alloca,373770
1875,70,RL,68.0,3755,Pave,NA,Reg,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosA,Norm,TwnhsE,1.5Fin,2,4,1991,1967,Mansard,CompShg,ImStucc,WdShing,Stone,45.09815740427811,Gd,Gd,CBlock,Po,NA,Mn,NA,197.60506008526474,Unf,2.9297604257376824,900.2478993590784,1100.7827198700807,GasA,Ex,Y,SBrkr,1493,757,0,2250,0,0,3,0,4,1,TA,5,Min1,0,Gd,CarPort,,RFn,2,153.81509156728774,NA,NA,Y,39,340,0,29,17,0,NA,MnPrv,NA,0,6,2006,COD,Family,314703
1876,75,RL,51.0,7211,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,OldTown,RRAe,Norm,1Fam,1.5Unf,6,5,1948,1950,Gable,CompShg,Stone,CemntBd,None,12.532387331447286,Ex,TA,BrkTil,Gd,Gd,Mn,ALQ,,Unf,1.229583443129972,2500.0,3305.7754798945957,GasA,TA,Y,SBrkr,986,979,17,1982,0,0,2,0,3,1,TA,6,Typ,1,TA,Detchd,,NA,1,128.75339615888674,Gd,TA,Y,117,168,41,0,0,63,NA,NA,NA,1280,5,2010,Oth,Normal,350338
1877,150,RL,93.0,2386,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Unf,4,5,1928,1969,Gable,CompShg,Wd Sdng,Stone,None,10.074557654006394,Gd,Fa,CBlock,Gd,Gd,Mn,GLQ,319.74626899345316,Unf,25.138955752655143,140.73132507915932,485.6165498252676,GasA,Ex,Y,SBrkr,1811,953,42,2806,1,0,2,1,4,1,Gd,5,Typ,1,Fa,Basment,2001.0,Unf,2,419.37382150481756,Ex,Gd,Y,243,473,137,16,210,0,Gd,NA,NA,0,10,2009,Oth,Abnorml,344285
1878,20,RL,80.0,11801,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2.5Unf,10,5,1997,1976,Gable,CompShg,Stucco,Wd Sdng,None,62.62402170439965,Gd,TA,CBlock,Gd,Gd,No,Rec,1282.8483235367826,Unf,1.8341458508918993,104.85524374389134,1389.5377131315659,GasA,Gd,Y,FuseF,1752,1164,1000,3916,1,0,2,0,3,1,Gd,5,Typ,1,Po,Detchd,2004.0,Unf,1,301.9228420307789,Po,Ex,Y,58,402,69,0,24,0,NA,NA,NA,446,10,2010,New,AdjLand,510553
1879,90,C,65.0,8009,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,PosN,Norm,1Fam,1.5Unf,6,6,1982,1953,Gable,CompShg,WdShing,ImStucc,None,49.191387100329386,Gd,TA,PConc,Gd,Gd,Av,GLQ,659.5299157749624,Unf,3.254677080057038,251.92277743217375,914.7073702871933,GasA,Ex,Y,SBrkr,2198,939,0,3137,1,0,1,1,2,1,TA,5,Min1,1,Gd,BuiltIn,1922.0,Unf,2,144.46958658360816,Fa,TA,Y,313,86,0,0,77,0,NA,NA,NA,0,8,2009,ConLw,Partial,411116
1880,150,RM,,5363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Artery,Norm,1Fam,2.5Unf,7,7,2010,2010,Hip,CompShg,Wd Sdng,AsbShng,None,,Fa,TA,BrkTil,TA,Gd,Av,NA,1451.528683329031,Unf,4.285483350728426,528.8482941203724,1984.6624608001318,GasA,Gd,Y,SBrkr,1776,762,445,2983,1,0,2,0,5,1,TA,3,Typ,1,Gd,Basment,,Unf,2,185.9099877522671,Po,Fa,Y,177,49,288,0,206,104,NA,NA,NA,0,5,2008,ConLw,Abnorml,442147
1881,120,RL,,5708,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,RRAe,Feedr,1Fam,SFoyer,7,5,1968,1980,Gable,CompShg,Wd Sdng,CBlock,BrkFace,,TA,TA,CBlock,Gd,Gd,Av,Rec,964.8280470363012,Unf,1.5261009676778148,170.76148680420994,1137.115634808189,GasA,Gd,Y,SBrkr,3890,1556,122,5568,0,0,3,1,2,1,Gd,8,Typ,0,NA,NA,1928.0,RFn,2,49.299659257345496,Fa,Gd,N,135,457,21,0,0,233,NA,NA,NA,821,6,2009,WD,Alloca,644642
1882,160,RL,83.0,4331,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,OldTown,Norm,Norm,1Fam,SFoyer,5,6,1908,1994,Hip,CompShg,WdShing,Wd Sdng,None,689.7366337110914,Fa,Gd,CBlock,Gd,TA,No,Unf,448.72539978680794,Unf,36.67818896980995,1555.4814648348947,2040.8850535915126,GasA,Gd,Y,SBrkr,1155,1624,160,2939,1,0,2,0,3,1,Gd,5,Typ,1,NA,Attchd,1937.0,Fin,3,264.81554874050096,Fa,NA,Y,201,53,201,40,238,372,NA,GdPrv,NA,0,8,2006,WD,Family,398336
1883,180,RL,75.0,2436,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1.5Fin,8,6,1913,1986,Gable,CompShg,CBlock,HdBoard,BrkFace,27.437689954461117,TA,TA,PConc,Gd,TA,Av,Unf,133.8065941813093,Unf,19.781303876869465,310.60052136172504,464.18841941990377,GasA,Ex,Y,SBrkr,2101,1375,35,3511,0,1,2,0,4,1,Gd,6,Typ,0,NA,Attchd,1907.0,RFn,1,472.98934291758053,NA,Ex,Y,22,91,49,27,0,0,NA,GdPrv,NA,90,10,2009,ConLD,Abnorml,441235
